"['JOD:0.709', 'HRK:7.3', 'GYD:209.41', 'KID:1.5', 'YER:250.72']",0.29100000000000004
"['OMR:0.384', 'BOB:6.92', 'NOK:10.18', 'JPY:140.33', 'AUD:1.5']",0.616
"['GBP:0.842', 'TOP:2.37', 'CRC:611.78', 'BBD:2', 'TND:3.1']",0.15800000000000003
"['EUR:0.968', 'SLL:18520.19', 'PKR:223.97', 'KZT:462.07', 'CHF:0.954']",0.03200000000000003
"['SHP:0.842', 'NGN:442.64', 'MZN:64.59', 'DKK:7.22', 'SZL:17.22']",0.15800000000000003
"['XDR:0.76', 'GTQ:7.81', 'MKD:59.48', 'SOS:569.03', 'INR:81.58']",0.24
"['GIP:0.842', 'CDF:2088.44', 'HKD:7.82', 'PLN:4.54', 'SBD:8.08']",0.15800000000000003
"['IMP:0.842', 'SOS:569.03', 'LRD:154.33', 'UGX:3743.32', 'BDT:102.07']",0.15800000000000003
"['GBP:0.842', 'DOP:54.5', 'DZD:139.13', 'NAD:17.22', 'ARS:163.08']",0.15800000000000003
"['BHD:0.376', 'BIF:2049.93', 'KYD:0.833', 'JOD:0.709', 'BDT:102.07']",0.624
"['IMP:0.842', 'DKK:7.22', 'PYG:7147.56', 'XAF:635.19', 'XOF:635.19']",0.15800000000000003
"['GGP:0.842', 'SSP:615.42', 'KHR:4146.21', 'BSD:1', 'BAM:1.89']",0.15800000000000003
"['EUR:0.968', 'GMD:63.42', 'AED:3.67', 'HNL:24.72', 'SAR:3.75']",0.03200000000000003
"['GIP:0.842', 'KHR:4146.21', 'BZD:2', 'STN:23.72', 'PAB:1']",0.15800000000000003
"['JEP:0.842', 'BDT:102.07', 'AMD:395.51', 'GTQ:7.81', 'LBP:1507.5']",0.15800000000000003
